,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2905,1095681,4280,ECLFINANCE-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2906,1096705,4284,ECLFINANCE-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2907,1097729,4288,ECLFINANCE-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2908,1098753,4292,ECLFINANCE-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2909,2039809,7968,ECLFINANCE-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2910,2040321,7970,ECLFINANCE-NP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2911,2040833,7972,ECLFINANCE-NQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2912,2041601,7975,ECLFINANCE-NR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2913,2044417,7986,ECLFINANCE-NS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2914,3870465,15119,EDELWEISS,EDELWEISS FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
2915,5567233,21747,EDUCOMP-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2916,4573185,17864,EHFLNCD-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2917,4573697,17866,EHFLNCD-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2918,4574209,17868,EHFLNCD-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2919,232961,910,EICHERMOT,EICHER MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2920,234497,916,EIDPARRY,EID PARRY INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2921,1546241,6040,EIFFL,EURO (I) FRESH FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2922,3942145,15399,EIHAHOTELS,EIH ASSOCIATED HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2923,235265,919,EIHOTEL,EIH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2924,1034241,4040,EIMCOELECO,EIMCO ELECON (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
2925,3351297,13091,EKC,EVEREST KANTO CYLINDERLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
2926,2291969,8953,ELDEHSG,ELDECO HSG & IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2927,3492609,13643,ELECON,ELECON ENG. CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2928,237569,928,ELECTCAST,ELECTROSTEEL CASTINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2929,4637697,18116,ELECTCAST-W1,,0.0,,0.0,0.05,33340,EQ,NSE,NSE
2930,1144065,4469,ELECTHERM,ELECTROTHERM (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
2931,239873,937,ELGIEQUIP,ELGI EQUIPMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2932,6380545,24924,ELGIRUBCO,ELGI RUBBER CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2933,3436289,13423,ELIN,ELIN ELECTRONICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2934,3460353,13517,EMAMILTD,EMAMI,0.0,,0.0,0.05,1,EQ,NSE,NSE
2935,2578945,10074,EMAMIPAP,EMAMI PAPER MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2936,4934913,19277,EMAMIREAL,EMAMI REALTY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2937,2402049,9383,EMBASSY-RR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2938,2951681,11530,EMIL,ELECTRONICS MART IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
2939,3435777,13421,EMKAY,EMKAY GLOBAL FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
2940,2624769,10253,EMKAYTOOLS-SM,EMKAY TAP & CUT. TOOL,0.0,,0.0,0.05,600,EQ,NSE,NSE
2941,4644353,18142,EMMBI,EMMBI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2942,2497537,9756,EMUDHRA,EMUDHRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2943,4818433,18822,ENDURANCE,ENDURANCE TECHNO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2944,3852545,15049,ENERGYDEV,ENERGY DEVE. CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
2945,1256193,4907,ENGINERSIN,ENGINEERS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2946,3377153,13192,ENIL,ENTERTAIN NET. IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2947,251137,981,EPL,EPL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2948,909569,3553,EQUIPPP-BE,EQUIPPP SOC IMP TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2949,233729,913,EQUITASBNK,EQUITAS SMALL FIN BNK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2950,576513,2252,ERFLNCDI-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2951,577025,2254,ERFLNCDI-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2952,5415425,21154,ERIS,ERIS LIFESCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2953,5140481,20080,EROSMEDIA,EROS INTL MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2954,244481,955,ESABINDIA,ESAB INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2955,245249,958,ESCORTS,ESCORTS KUBOTA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2956,6562305,25634,ESSARSHPNG,ESSAR SHIPPING,0.0,,0.0,0.05,1,EQ,NSE,NSE
2957,7762689,30323,ESSENTIA,INTEGRA ESSENTIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2958,6211841,24265,ESTER,ESTER INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2959,2496001,9750,ETHOSLTD,ETHOS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2960,1876737,7331,EUROBOND-SM,EURO PANEL PRODUCTS,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2961,2274817,8886,EUROTEXIND-BE,EUROTEX IND & EXPORTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2962,3016193,11782,EVEREADY,EVEREADY INDS. IND. .,0.0,,0.0,0.05,1,EQ,NSE,NSE
2963,254209,993,EVERESTIND,EVEREST INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2964,4448257,17376,EXCEL,EXCEL REALTY N INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2965,2936577,11471,EXCELINDUS,EXCEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2966,173057,676,EXIDEIND,EXIDE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2967,4476417,17486,EXPLEOSOL,EXPLEO SOLUTIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2968,1370113,5352,EXXARO,EXXARO TILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2969,258049,1008,FACT,FACT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2970,413185,1614,FAIRCHEMOR,FAIRCHEM ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2971,3072001,12000,FAZE3Q,FAZE THREE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2972,1586689,6198,FCL,FINEOTEX CHEMICAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2973,7689729,30038,FCONSUMER,FUTURE CONSUMER,0.0,,0.0,0.05,1,EQ,NSE,NSE
2974,3071745,11999,FCSSOFT,FCS SOFTWARE SOLN..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2975,1253889,4898,FDC,FDC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2976,261889,1023,FEDERALBNK,FEDERAL BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2977,3535873,13812,FEL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2978,4353537,17006,FELDVR-BE,FUTURE ENTERPRISES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2979,146689,573,FELIX-SM,FELIX INDUSTRIES.,0.0,,0.0,0.05,4000,EQ,NSE,NSE
2980,2088705,8159,FIBERWEB,FIBERWEB INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2981,2523649,9858,FIDEL-SM,FIDEL SOFTECH,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2982,3509761,13710,FIEMIND,FIEM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2983,6280193,24532,FILATEX,FILATEX INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2984,265729,1038,FINCABLES,FINOLEX CABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2985,958465,3744,FINEORG,FINE ORGANIC IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2986,1684225,6579,FINOPB,FINO PAYMENTS BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2987,266497,1041,FINPIPE,FINOLEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2988,3080193,12032,FIVESTAR,FIVE-STAR BUS FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2989,6531073,25512,FLEXITUFF,FLEXITUFF VENTURES INT L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2990,3806209,14868,FLFL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2991,3520001,13750,FLUOROCHEM,GUJARAT FLUOROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2992,304641,1190,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
2993,5380353,21017,FMNL,FUTURE MKT NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2994,1890561,7385,FOCE-SM,FOCE INDIA,0.0,,0.0,0.05,600,EQ,NSE,NSE
2995,1750017,6836,FOCUS,FOCUS LIGHTG & FIXTRS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2996,1708289,6673,FOODSIN,FOODS & INNS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2997,2962689,11573,FORCEMOT,FORCE MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2998,3735553,14592,FORTIS,FORTIS HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2999,274689,1073,FOSECOIND,FOSECO INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3000,3004417,11736,FRETAIL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3001,2944257,11501,FROG-SM,FROG CELLSAT,0.0,,0.0,0.05,400,EQ,NSE,NSE
3002,3744769,14628,FSC-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3003,3661825,14304,FSL,FIRSTSOURCE SOLU..,0.0,,0.0,0.05,1,EQ,NSE,NSE
3004,3054593,11932,FUSION,FUSION MICRO FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3005,3287553,12842,G1NSETEST,G1NSETEST,0.0,,0.0,0.05,1,EQ,NSE,NSE
3006,277761,1085,GABRIEL,GABRIEL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3007,2259969,8828,GAEL,GUJARAT AMBUJA EXPORTS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3008,1207553,4717,GAIL,GAIL (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
3009,5195777,20296,GAL,GYSCOAL ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3010,336641,1315,GALAXYSURF,GALAXY SURFACTANTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3011,3414273,13337,GALLANTT,GALLANTT ISPAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3012,3613697,14116,GANDHITUBE,GANDHI SPL. TUBES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3013,1777665,6944,GANECOS,GANESHA ECOSPHERE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3014,1437185,5614,GANESHBE,GANESH BENZOPLAST,0.0,,0.0,0.05,1,EQ,NSE,NSE
3015,3670785,14339,GANESHHOUC,GANESH HOUSING CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3016,1268993,4957,GANGAFORGE,GANGA FORGING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3017,5478145,21399,GANGESSECU,GANGES SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3018,5346817,20886,GANGOTRI-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3019,281601,1100,GARFIBRES,GARWARE TECH FIBRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3020,2178561,8510,GATEWAY,GATEWAY DISTRIPARKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3021,3504129,13688,GATI,GATI,0.0,,0.0,0.05,1,EQ,NSE,NSE
3022,945409,3693,GAYAHWS,GAYATRI HIGHWAYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3023,6406913,25027,GAYAPROJ-BE,GAYATRI PROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3024,3496449,13658,GEECEE,GEECEE VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3025,4588033,17922,GEEKAYWIRE,GEEKAY WIRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3026,560129,2188,GENCON,GENERIC ENG CONS PROJ,0.0,,0.0,0.05,1,EQ,NSE,NSE
3027,2791681,10905,GENESYS,GENESYS INTL CORPN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3028,1689601,6600,GENUSPAPER,GENUS P&B,0.0,,0.0,0.05,1,EQ,NSE,NSE
3029,3047681,11905,GENUSPOWER,GENUS POWER INFRASTRU,0.0,,0.0,0.05,1,EQ,NSE,NSE
3030,3045377,11896,GEOJITFSL,GEOJIT FINANCIAL SER L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3031,2012673,7862,GEPIL,GE POWER INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3032,3526657,13776,GESHIP,THE GE SHPG.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3033,4296449,16783,GET&D,GE T&D INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3034,329985,1289,GFLLIMITED,GFL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3035,2836225,11079,GFSTEELS-BE,GRAND FOUNDRY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3036,288513,1127,GHCL,GHCL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3037,291585,1139,GICHSGFIN,GIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3038,4816641,18815,GICL-SM,GLOBE INTL CARRIERS,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3039,70913,277,GICRE,GENERAL INS CORP OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3040,4566785,17839,GILLANDERS,GILLANDERS ARBUTHNOT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3041,403457,1576,GILLETTE,GILLETTE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3042,812033,3172,GILT5YBEES,RELCAPAMC - NETFGILT5Y,0.0,,0.0,0.01,1,EQ,NSE,NSE
3043,2597889,10148,GILT5YINAV,GILT5YBEES INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
3044,292353,1142,GINNIFILA,GINNI FILAMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3045,293121,1145,GIPCL,GUJ IND POW CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3046,605441,2365,GIRIRAJ-SM,GIRIRAJ CIVIL DEVP,0.0,,0.0,0.05,1200,EQ,NSE,NSE
3047,2543361,9935,GIRRESORTS-IT,,0.0,,0.0,0.05,5000,EQ,NSE,NSE
3048,4350977,16996,GISOLUTION,GI ENGINEERING SOLNS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3049,4443393,17357,GKWLIMITED,GKW,0.0,,0.0,0.05,1,EQ,NSE,NSE
3050,303617,1186,GLAND,GLAND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3051,295169,1153,GLAXO,GLAXOSMITHKLINE PHARMA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3052,1895937,7406,GLENMARK,GLENMARK PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3053,295937,1156,GLFL,GUJARAT LEASE FINANCING L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3054,362241,1415,GLOBAL,GLOBAL EDUCATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
3055,3516161,13735,GLOBALVECT,GLOBAL VEC HELICORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3056,100609,393,GLOBE,GLOBE TEXTILES (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
3057,4460545,17424,GLOBUSSPR,GLOBUS SPIRITS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3058,1347841,5265,GLS,GLENMARK LIFE SCIENCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3059,299009,1168,GMBREW,G M BREWERIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3060,1332225,5204,GMDCLTD,GUJARAT MINERAL DEV CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3061,401921,1570,GMMPFAUDLR,GMM PFAUDLER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3062,3463169,13528,GMRINFRA,GMR AIRPORTS INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3063,2183425,8529,GMRP&UI,GMR POW AND URBAN INFRA L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3064,4754177,18571,GNA,GNA AXLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3065,300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3066,3759873,14687,GOACARBON,GOA CARBON,0.0,,0.0,0.05,1,EQ,NSE,NSE
3067,1014529,3963,GOCLCORP,GOCL CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
3068,1782785,6964,GOCOLORS,GO FASHION INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3069,302337,1181,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3070,411393,1607,GODHA,GODHA CABCON INSULAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3071,36865,144,GODREJAGRO,GODREJ AGROVET,0.0,,0.0,0.05,1,EQ,NSE,NSE
3072,2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3073,2796801,10925,GODREJIND,GODREJ INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3074,4576001,17875,GODREJPROP,GODREJ PROPERTIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3075,1282561,5010,GOENKA-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3076,3015169,11778,GOKEX,GOKALDAS EXPORTS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3077,4276481,16705,GOKUL,GOKUL REFOILS & SOLV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3078,3706881,14480,GOKULAGRO,GOKUL AGRO RESOURCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3079,3693569,14428,GOLDBEES,NIP IND ETF GOLD BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
3080,2106113,8227,GOLDBEINAV,GOLDBEES NAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
3081,2974465,11619,GOLDENTOBC-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3082,3064577,11971,GOLDIAM,GOLDIAM INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3083,3720961,14535,GOLDSHARE,UTI GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
3084,2106881,8230,GOLDSHINAV,GOLDSHARE NAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
3085,257,1,GOLDSTAR-SM,GOLDSTAR POWER,0.0,,0.0,0.05,18000,EQ,NSE,NSE
3086,2527745,9874,GOLDTECH,GOLDSTONE TECHNOLOGIES LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3087,1568001,6125,GOODLUCK,GOODLUCK INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3088,308481,1205,GOODYEAR,GOODYEAR INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3089,3017985,11789,GOYALALUM-BE,GOYAL ALUMINIUMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3090,3432705,13409,GPIL,GODAWARI POW & ISP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3091,5051137,19731,GPPL,GUJARAT PIPAVAV PORT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3092,4527361,17685,GPTINFRA,GPT INFRAPROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3093,3039233,11872,GRANULES,GRANULES INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3094,151553,592,GRAPHITE,GRAPHITE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3095,315393,1232,GRASIM,GRASIM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3096,1331201,5200,GRAUWEIL,GRAUER & WEIL IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3097,5256705,20534,GRAVITA,GRAVITA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3098,3597313,14052,GRCL-SM,GAYATRI RUBB AND CHEM,0.0,,0.0,0.05,4000,EQ,NSE,NSE
3099,316161,1235,GREAVESCOT,GREAVES COTTON.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3100,1753089,6848,GREENLAM,GREENLAM INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3101,3535361,13810,GREENPANEL,GREENPANEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3102,1020673,3987,GREENPLY,GREENPLY INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3103,5148161,20110,GREENPOWER,ORIENT GREEN POWER CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3104,4797697,18741,GRETEX-SM,GRETEX INDUSTRIES.,0.0,,0.0,0.05,6000,EQ,NSE,NSE
3105,3471361,13560,GRINDWELL,GRINDWELL NORTON,0.0,,0.0,0.05,1,EQ,NSE,NSE
3106,1293825,5054,GRINFRA,G R INFRAPROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3107,2782977,10871,GRMOVER,GRM OVERSEAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3108,4549121,17770,GROBTEA,THE GROB TEA COMPANY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3109,1676545,6549,GRPLTD-BE,GRP,0.0,,0.0,0.05,1,EQ,NSE,NSE
3110,1401601,5475,GRSE,GARDEN REACH SHIP&ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE
3111,2043393,7982,GRWRHITECH,GARWARE HI-TECH FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3112,1019393,3982,GS020124C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3113,1051649,4108,GS020125C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3114,1108993,4332,GS020126C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3115,1001729,3913,GS020723C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3116,1033985,4039,GS020724C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3117,1068801,4175,GS020725C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3118,996865,3894,GS070623C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3119,1028097,4016,GS070624C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3120,1059329,4138,GS070625C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3121,1123073,4387,GS070626C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3122,1011457,3951,GS071223C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3123,1045761,4085,GS071224C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3124,1088001,4250,GS071225C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3125,1022721,3995,GS090324C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3126,1056001,4125,GS090325C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3127,1117185,4364,GS090326C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3128,1003777,3921,GS090923C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3129,1037825,4054,GS090924C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3130,1070849,4183,GS090925C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3131,1020929,3988,GS100224C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3132,1053953,4117,GS100225C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3133,1111297,4341,GS100226C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3134,994305,3884,GS100423C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3135,1025537,4006,GS100424C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3136,1058305,4134,GS100425C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3137,1121537,4381,GS100426C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3138,996609,3893,GS100523C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3139,1026817,4011,GS100524C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3140,1059073,4137,GS100525C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3141,1122305,4384,GS100526C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3142,1002497,3916,GS100823C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3143,1034753,4042,GS100824C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3144,1069569,4178,GS100825C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3145,1008385,3939,GS101023C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3146,1040641,4065,GS101024C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3147,1079041,4215,GS101025C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3148,1010177,3946,GS101123C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3149,1042433,4072,GS101124C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3150,1086977,4246,GS101125C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3151,999169,3903,GS120623C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3152,1029377,4021,GS120624C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3153,1062145,4149,GS120625C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3154,1123585,4389,GS120626C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3155,1012993,3957,GS121223C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3156,1047809,4093,GS121224C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3157,1089025,4254,GS121225C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3158,1022977,3996,GS150324C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
3159,1056769,4128,GS150325C-GS,,0.0,,0.0,0.01,100,EQ,NSE,NSE
